"","U7 NRO","U6 NRO","U5 NRO","U4 NRO","T7 NRO","T6 NRO","T5 NRO","T4 NRO","T4 Total","T5 Total","T6 Total","T7 Total","U4 Total","U5 Total","U6 Total","U7 Total"
"NCAPD3",8.22089642062116,8.24705674367983,8.294459029807,7.83410214416224,6.53868351459452,6.76223736303039,6.58468695010132,6.79201965385041,6.69008820311791,6.52961554201919,6.65180164863538,6.55390519649724,8.10025440607555,7.96294864643857,8.45812366521517,8.18923042881703
"EXOSC2",9.99266148166497,9.92879787406174,10.0238512475381,9.43658450258311,7.45974783343599,7.83513952452708,7.56272694420631,7.75421479534969,8.09237289692137,7.71182183809158,8.31613936509294,8.17670046210407,9.90980939372251,9.94110578304559,10.1049098597478,10.0473031463299
"NCS1",6.52517056584602,6.79178073973336,6.71762449119137,6.10528646573597,4.64708000633924,4.1384526812543,4.5879936987551,4.58130355432059,3.9552503027261,4.78686061618163,4.03839934416695,4.36969521358267,6.38955384579331,6.68029392214827,6.8808882341566,6.88720140065528
"SEC61G",7.2813351060015,7.03161268691659,7.22990971570442,6.00924650622336,5.98123145460123,6.63330613762101,6.24684145398908,6.41211396080365,10.9420400877973,10.9066695253098,10.8430525609849,10.7923145799127,10.9056052262387,10.4717272069352,11.2697843195728,11.2987246320619
"PES1",8.98859466464463,9.12769195552729,8.95575464754403,8.51956135974715,7.02674952138574,7.26348581904549,7.17946104755622,7.26775431713608,7.65377368241394,7.43862819435601,7.86675197174667,7.62750968424752,9.48615644827489,9.4562676695212,9.72831616075302,9.70727206710641
"RBFOX2",8.55565201587002,8.590069452287,8.5123582446324,7.99974714396605,6.52324005981194,6.55454197411546,6.322463880728,6.3150831257304,6.48084094878312,6.28324768903566,6.26257518823053,6.01577938735732,7.84829988319208,7.82522638647805,8.09683578852368,8.1595123570952
"PDSS1",8.79829419993565,8.88464772671605,8.85455531384878,8.66479238119458,6.49110077959406,6.48493464989679,6.9268794607014,6.7340804076104,7.16599397035532,6.86096692787434,7.23808565438756,6.96826581220681,9.25939669851023,9.55385124296282,9.85010077439041,9.91946296509873
"LY96",2.18628229711058,2.41419108309907,1.67598585799193,2.31927557630751,3.02254398610989,3.04310367432127,2.95273729342706,3.12290525507257,6.79783351637787,6.52661688643959,7.43091441333609,7.05663787575149,4.92265446783303,3.38651365589942,5.27143741504365,4.6596060770021
"SDF2L1",8.87538029819778,9.09988162853952,8.79823509870011,8.59266681489604,7.71402696795639,7.76672473314791,7.59829098572684,7.63215353187952,8.57771661550746,8.56739720221505,8.74911446861542,8.72408608311741,9.3477113654076,9.43174248242627,9.32191339165347,9.45418871063177
"MTCH2",8.66093806882712,8.50993421416096,8.63370802382773,8.112706312762,7.15062072387686,7.56898805832459,7.46291770106249,7.52743678465548,8.97401172938917,8.9074870695978,9.21567490286358,9.16542600318644,10.0550188151895,9.75821846777707,10.2818786491921,10.1483729302783
"FXN",9.51725609882753,9.54916434716377,9.47210118048726,9.13771408848434,7.83390504313231,7.83823335413779,7.80065412027362,7.87367203855093,8.31364344522703,8.19816235037715,8.27413297477987,8.36958615904012,9.73333415680191,9.64050018522413,9.76602064329602,9.84531948781811
"FJX1",7.88199618514059,8.0284129052299,7.94748388158568,7.66693842076776,6.50463344271608,6.23715107584463,5.9212574079152,5.87697213021376,6.30503138486234,6.59252201635622,6.05266701852361,6.51313090195232,8.44217903442467,8.82253148337928,8.78327362330505,8.79137411438583
"FTH1",5.00663056918562,5.60533715423935,5.43495447954043,4.66628867060463,6.29302857738692,6.85015756935042,6.99285485017789,6.80009952278664,8.91415045168852,8.71715812946823,8.98532961293076,9.10534866288106,7.94204371248933,6.97393219318687,8.05815566144846,7.67058395931234
"FNDC5",6.22645778934081,6.10413375119085,6.01937383631682,6.53665410001219,8.00623438685315,8.29295973275877,8.04056901000386,8.1272447822827,7.14238003422292,6.94591646581036,6.85828878881522,6.73045763682582,6.12203761166481,5.52294441959988,5.36121544214109,5.84346640694513
"RASGRP3",5.72213663109879,5.96279463647768,5.85371745090559,5.98833528139677,7.55744067274069,7.7310274816806,7.61377126978544,7.79740057644749,8.06764944267358,7.8665982620376,8.17890789028814,8.09594145347058,6.69282724280723,5.75299923300548,6.37682532744874,6.38609266955316
"LSM4",10.3108259991446,10.0846023548052,10.0457567925708,9.80084252325002,8.81384784614831,8.74975758079982,8.64809839979798,8.7591673906143,9.66188002906064,9.72752884046809,9.42998784803222,9.54474261720081,10.8426911531632,10.6842839542627,10.8102797073685,10.7983999764692
"SAMM50",7.6806956023166,7.67726622946955,7.64082943326836,7.25000104336192,6.79656060538252,7.19829260617864,7.11224168385075,7.23651246398173,8.94424641537975,8.74317652156395,9.20037110837926,9.03276937304435,9.47234356282149,9.14263718987771,9.67589967590986,9.49894448641241
"TNFAIP8",6.39806920019031,6.37639780356861,6.23282508061177,6.3341885437662,7.08957938076187,7.30209343359703,7.1234584557609,7.39724168188129,8.91347041007896,8.42737664343036,8.97670267306643,8.94500497318636,7.50821483921111,7.27836451631958,7.7574859394631,7.71315544794041
"TMEM186",9.16006847202295,8.96499819853582,9.27961879141326,8.87554105054758,7.48920724595678,7.59087914366503,7.72828986530569,7.63907665463805,8.83303257301594,8.86306532697172,8.8523752337224,8.65050392969196,10.0331085382155,10.2338619852904,10.3323861298226,10.3589913196877
"DPCD",8.6441276300252,8.56311593913472,8.44670784900995,8.12005961507457,7.2042087212755,7.19615269545294,7.10924702194567,7.3766458547831,8.05578802977064,8.01661989119181,7.94466199175802,8.13366049436558,8.94109823398975,8.937451612965,9.29404009132878,9.2731800925728
"ATL3",6.49891009638376,6.40407196963108,6.40837577855904,6.00556469393961,5.40802318249453,5.59611760101809,5.86407021434849,5.37671996553426,8.59625119015953,8.78477183994532,8.82941871760847,8.30825971335445,8.75720296296605,8.497576758383,9.21591666655247,8.90677680247627
"TPGS2",8.40854680305391,8.2812822795696,8.08977285280719,7.72623130427958,6.70387774330928,7.07111233004061,6.94504987183488,7.07778481815558,7.89403314912279,7.72555871232854,8.12867465837361,7.99351731480023,9.06198755253141,8.99850093855997,9.33290413348922,9.15316114204695
"SEC31B",7.08296877229924,7.16479439851843,7.17348896820642,7.21902790921672,7.58807916049415,7.6805278969323,7.61103262172304,7.90301479794275,6.24622917806194,6.23495587431144,6.21461722126488,6.09542657576927,6.0219922799182,5.88270973921409,5.87750224742521,5.70265403049067
"MOXD1",5.18869159805819,5.05224271128892,4.84650691048973,5.15500614449958,5.94614332970517,6.21325134757152,6.01300859010537,6.06078435770913,7.0881104827026,6.96582602376216,7.51675767106382,7.54656231580722,5.53754876456126,5.45797300084795,5.39907709579553,5.49534162366745
"POLDIP2",9.06566497593472,9.09766384164848,8.94289094946931,8.49902116549149,7.48955623319305,7.57679806532712,7.59369652342712,7.48911862694406,8.51450420793566,8.44280487263129,8.66963654264905,8.52091057196282,9.45126420743425,9.49972632292762,9.73588104867497,9.67580310610531
"PHF19",8.19167695235377,8.35212428580178,8.19211884436356,8.04231963784631,7.29650069337501,7.54425013238184,7.40987434439243,7.61462726046995,8.39374059963322,8.24662545432997,8.60242647996446,8.43292487978715,9.49098569458801,9.34934982586339,9.59677494789326,9.64819396483674
"RSL1D1",9.21711744221748,9.21227750942164,9.18176874689407,8.84640806313896,6.95295943797352,7.36914504722604,7.1528857597941,7.22960297749385,9.26093684304903,9.25714854539074,9.53098942590964,9.41406173869017,10.6967591781729,10.4632556183135,10.92454518338,10.7385680621022
"GART",8.97952651148922,8.96477482806619,8.83288871091924,8.6349259108573,7.24870001538587,7.73571807651361,7.48023117118132,7.55910683505259,8.31741991908326,8.03723269182178,8.60278365592601,8.54354817445116,9.86304590305322,9.61790831954917,10.1850743478145,9.9314935814689
"GBGT1",7.30586272522759,7.28754436713023,7.2341035106616,7.75629302050032,8.55687617406396,8.65574386765981,8.72201134316843,8.7795910944156,8.05201483960722,8.10396653550553,8.19766242204434,8.15717578354563,6.91664992118328,6.64659694465574,6.69240725350477,6.61588603451089
"GCHFR",6.32960819771029,6.19236689408456,6.39425357546255,6.13715896637203,6.25285207169257,6.39233282160691,5.94303881132645,6.10090770478847,8.1381687719727,7.98325317379927,8.21293082234769,8.14611093635699,7.76759798561713,7.6261280379724,7.48800370904268,7.47689615029897
"KAT2A",9.15790499112062,9.29653657995788,9.22375609228919,8.9440939140937,7.90113338972099,7.99785468523199,7.82445802709341,7.93632360601163,7.14947634394141,7.26597856748236,7.21775952283582,7.21682962885692,8.3792305901314,8.52382511641781,8.41076139676757,8.38227912238256
"CNNM1",7.60017599831259,7.61464464732717,7.6680346383785,6.82873644498797,5.28579203988015,5.25864047670651,5.33264742140982,5.30829370829821,4.71988305666369,4.83183571658314,4.49147811715874,4.96663906290262,6.26860806926478,6.5016262370944,6.90855225792715,6.78656920464756
"TIMM13",10.3293445322945,10.3475835222705,10.2336909937832,9.71267004468687,8.7473006081524,8.39769602506443,8.57940330280015,8.42799029394588,9.71076458166082,9.75759358745715,9.83575728774744,9.6444499000689,11.0468812624395,10.997282237556,11.1335003774137,11.2785860163883
"TIMM10",8.46821952892374,8.6322735587641,8.4294605084188,7.88871504182056,7.47883081560048,7.53799498307735,7.41042186677074,7.60865743608568,8.64577388672734,8.6350551424007,8.80858350070071,8.71751807540936,9.9407104402178,9.76309016336849,10.1668930243949,10.0465575905478
"TIMM9",5.65739273786739,5.54369344369724,5.46247085553835,4.89861833966908,4.44548635102308,3.76614005368461,3.79572763717932,4.68802231548185,7.61351293611077,7.27361137431641,8.10249741533443,7.59930679291108,8.40923010658142,8.00618477583391,8.9823319377428,8.8827146411222
"DAZAP1",9.28277611151064,9.31135372447875,9.22207201637816,9.02760814058252,7.90669591771174,7.95411204214905,7.98013872165732,7.92637298210603,7.8434657841536,7.81304899140869,7.92416264616572,7.84731593315714,9.18222896445624,8.96558276240661,9.29832964678908,9.23102152891059
"MRPL46",8.61947487586113,8.41414040794667,8.3617213138057,7.98228241803742,7.28784503131291,7.01054624407992,6.76019578090866,6.98163673629307,8.24046227216265,8.1874301929612,8.45744809669616,8.26195492262131,9.36641475052241,9.06771918192872,9.69695342968795,9.34510492183822
"GIPR",7.43727186434655,7.47555188661977,7.44283662598738,7.91458638288243,8.7806133324781,8.65846631579065,8.87610187883698,8.71534466412188,7.26869478646979,7.25323641304574,7.09521067293679,7.16432394238473,6.74929516538426,6.80214280854761,6.1512122658113,6.27629259742004
"TRUB2",8.63968189485376,8.66670406717463,8.59164145042887,8.12785125329733,7.10390377218889,6.94689420301064,6.86646818763866,7.11199482400078,7.6816613139479,7.73471712785674,7.82935892673628,7.70233524435901,9.12447403981934,9.10781981404415,9.29932976412525,9.1973091367971
"PELP1",8.65796741164529,8.73017231037417,8.64308098750408,8.46244954857826,7.60425377828873,7.62030974126359,7.54593501841716,7.57505470333595,7.41655930872957,7.41044696263627,7.35172340095702,7.3527799040781,8.33093406670078,8.73050071700105,8.49957872211172,8.47726169187537
"GHITM",8.78380815278389,8.73901488440028,8.72032969634929,8.35324075878106,7.72339567285021,7.82060884193735,7.56680639176037,7.92521044359643,9.68835518567906,9.55210179837042,9.82987252449014,9.70704722218109,10.2297652965652,9.87310262823214,10.4344045236598,10.2850780707252
"CPNE7",11.0960121995828,11.2469916311974,11.2509953225223,10.8385506896832,8.02855758610182,7.8459533913952,8.04701964609543,8.01860709273297,7.16220262548757,7.08563455658084,6.68395897950862,6.99521099161805,8.84755774596728,8.80875559344141,8.83084749021083,8.89482426627789
"AMPD3",6.94003468793416,6.92603993705488,6.72814777492,7.04147282881005,8.25586429461308,8.64206195514106,8.40813874841855,8.62773655241219,8.24405286731112,7.98112061259125,8.22445992634615,8.23131363093024,7.06136599609619,6.75160337449178,6.6563317992172,6.75386652588938
"CHMP2A",8.90248802765725,8.82093883272356,8.75319873142809,8.66197616828884,9.41858328933498,9.41000696076862,9.15638055090281,9.21399157256636,11.4983706524206,11.5209824754181,11.5113254386187,11.4311057553856,10.8624204821785,10.6130944463231,10.607359336699,10.5495723477533
"GLDC",10.2555153603783,10.1388294702653,10.1290327982438,9.66515317927272,8.14602260655333,8.45980997198031,8.28201965972632,8.63389866106122,8.88360903602669,8.87929587529337,8.99206882778676,8.85061559382944,10.2779557792835,10.2711697447269,10.6528809860682,10.2230761424855
"EIF3K",10.1189299828794,10.0812570582755,9.96842332261367,9.75702626572821,8.77838071617912,8.84886664964156,8.89970161322576,9.01103417196815,11.5253881559289,11.5492568500936,11.6423599081949,11.6011510389263,11.9823655688137,11.5724714572151,11.9157945727565,12.0109365175077
"PRPF19",9.41862494758926,9.45863333806144,9.36051591480469,9.04004590209979,8.09409446459676,8.15232984935121,8.12140705355758,8.14737986862575,9.05720976656189,9.04096221642238,9.20161012272172,9.13780307916082,10.1741843513521,10.0385995587335,10.1676408929422,10.1617654612026
"TMEM97",8.72982379045092,8.73675418227187,8.72893883922898,8.21278122763719,5.58046347288299,5.27624099081616,5.08395231895864,5.03008524319747,6.47638391572605,6.30340930914359,6.10974768821608,6.20657754011667,8.7369072325728,8.82343262923235,9.34269399253919,9.04296612164786
"MCAT",9.6684208563159,9.78050710769698,9.65939147053299,9.30768903581685,8.06332745171523,8.03289971762211,7.90010745464887,8.02012595100966,7.94270506914507,8.1307573818592,8.07949255768663,8.07779044157023,9.37971528462236,9.40926487652774,9.46546002899848,9.63487675640718
"HDHD5",9.00062966076893,9.15337605302032,8.99778029080382,8.7781909492729,7.06856662550381,7.42136232299315,7.31491779441624,7.58275062738683,8.09862227590313,7.80996263056702,7.92128252173422,7.87122217178087,9.17198522778693,9.25304600259742,9.40766385707,9.4032172469695
"GNG3",6.12953224297792,5.77815040583176,5.72823323672595,6.1496963040277,7.02406802970363,7.08752703857082,6.92036964226061,7.11152294089045,8.985574443391,8.77398793517209,8.70863028934515,8.79551795876189,7.37587014813526,6.61769497511735,6.60770843419595,6.89669728786271
"GOT2",9.84504247606118,9.58702878471841,9.83753480198932,8.96824238122744,7.34020740427193,7.54864960314697,6.7360993228619,7.46064976450692,9.97724791695142,9.9577020739666,9.88857930935357,10.252193233648,11.5297441476495,11.4920766904803,11.7782485090512,11.7728161365279
"PIGW",7.91814508682524,7.94856110528257,7.9189755865946,7.2173471955848,5.68243298289381,5.66682490031873,5.50889989668655,5.72903476416373,5.56384434150467,5.37872197108688,5.94266886527583,5.76576157553511,8.10834232618809,7.97672444862326,8.66082919954238,8.41052291412747
"CCDC141",5.93099585588817,6.15917747796806,5.99320231897316,5.65916959069168,6.88734916201008,7.30235943738439,7.21765137454513,7.37852293591117,5.72302155331001,5.67564862345344,5.85162917835167,5.64053659833379,4.93526607817676,4.50106899912069,4.98735839611279,4.95786536975867
"GPX1",7.61621445139118,7.58899077528082,7.69146104697477,7.52311668436738,8.40785499658857,8.33825493776095,8.6421841643596,8.55801882206113,7.18006976998881,6.94951377637198,6.75447603518266,6.5363241350325,5.90987960877255,6.08398297515909,5.82965297854491,5.62721097162306
"GPX4",9.00260830193318,9.03797922035077,8.87193527083616,8.62886473290197,8.21197006587894,8.25940311661827,8.19710676645881,8.3735869037228,9.68097943710635,9.6663403306809,9.6999288854586,9.63236588673489,10.0823275391904,9.87663030634672,10.0406627520827,10.0685901318952
"LAMTOR2",7.1765689636805,7.32042633245893,7.29269294826805,7.14030860855033,7.05572234538707,6.67238371202692,7.03713862785268,6.8178437229396,9.5105043093084,9.24711443713402,9.64479285674365,9.63715404987992,9.33649294246341,8.94952302852241,9.55267932655245,9.71774218038454
"C19orf53",8.26047328497872,8.19433894173804,8.12238871472441,7.9078829337353,7.17095293124292,7.2267988267663,7.20853701474749,7.30699708683029,9.35884073912923,9.05069608122314,9.36921538324172,9.15539415459033,9.41384503092444,9.50285650078854,9.45026302705864,9.28249208902753
"MCTS1",5.96964248279198,5.92291480369075,5.89405521483864,5.8081371382141,4.94948789481949,5.68884007583044,5.67157089622513,5.99562859105874,9.51775398325695,9.28588270978497,9.67607388901407,9.81306453830011,9.72216877399435,8.90406771372079,9.725259923733,9.6389038440236
"NTMT1",8.9295662959093,8.98973759574595,8.99502664080036,8.5926703122883,7.37927163959964,7.56474755947075,7.68816878798109,7.61910586033721,8.81001065410018,8.88424054857316,8.87793258310288,8.87254182247838,10.0018282675726,10.042675229488,10.2862723841812,10.2234950637115
"NDUFAF4",5.4362961495444,5.52138330305335,5.46060116026156,5.03902083442111,3.91872361684864,4.63962882201944,3.24434080300561,4.4747418121653,6.45803840093838,6.49491191629554,6.95193850963062,6.73641233913323,8.06711476318233,7.74613048545025,8.43273183453761,8.55921653158723
"CCDC59",6.6116691500011,6.72706849977091,6.64738641402557,6.14565328647909,4.94402218776927,5.42175804433261,5.73237201479381,5.50958387308481,7.10994102705018,7.11563257451921,7.61255236935393,7.35384891229401,8.23092473914202,8.06210581570925,8.97898717505569,8.54750252080615
"THYN1",5.70128638469857,5.77888968827691,5.89722754442619,5.6437397547486,6.24247087995261,6.08805977826656,5.57062756777623,5.21726599698466,9.5974932139124,9.50259508306782,9.63831460131308,9.8391796285877,10.0182026336707,10.1390213271495,10.2549862793158,10.3885587366418
"RANGRF",8.11561649445138,8.21485000605155,8.17935571945157,7.86311793638807,7.26974101486727,7.46655740235292,7.1478029250383,7.16045236589355,8.15663071570503,8.23465912846641,8.37255322812499,8.15767282162637,8.75891622341073,8.97593453973129,8.93055413229658,9.06626457017726
"COMMD9",6.61417013426713,6.72359111935271,6.59839740049352,6.36900034330246,6.16129273184525,6.07375311709947,6.15513455388591,6.14852097520814,7.5744552364493,7.22536516090011,7.82472419835495,7.6802563357048,8.14141407961835,8.12453907011966,8.32593661021473,8.26598790648988
"UHRF1",9.20621425280727,9.45091487786424,9.06807656605936,8.78403889049775,6.74176306946888,6.89643295124527,6.88385189907085,7.02473367174049,6.34337910518262,6.6070080616625,6.34293861151539,5.87684483225293,7.99074220301259,7.89676122907381,8.01792384135869,8.00625803462098
"GTF3A",8.98693437989138,8.85565482221378,8.84215866000199,8.5032997536582,7.07625279914015,7.57126120949163,7.18959966466552,7.5571764986652,8.82794983920355,8.83304517525166,8.78517155433247,8.98349458190087,9.76401031568633,9.39705044343611,9.84625623055356,9.75635263487439
"UQCR10",8.4744284048288,8.15532169535024,8.26484956718644,7.80397919566744,6.70313510299571,6.91468042858459,6.6595385972682,6.74199798922536,9.75405033693073,9.54124098719687,9.79673836020055,9.73777933213764,10.3136236756865,10.0512839714844,10.4205059601261,10.4073861071506
"VPREB3",8.66181529165236,8.56251195547349,8.34251055662628,8.87493007939356,10.3280777100908,10.3536440393144,10.0398489279434,10.2783809078756,11.963787611313,12.0553384125818,12.2420283066654,12.1365764519597,10.9695503083126,10.0932631240059,10.2979087972317,10.2889060258893
"TIMM22",9.49901781722462,9.53375561224809,9.4696341039701,9.37390314187921,8.4949647633051,8.47210282336911,8.53243778694457,8.32886278977344,8.99619308461506,9.06782806178165,9.0018398033485,9.12343042403496,9.96368013188996,10.0331433144615,9.90222844788983,9.86619149198774
"EFEMP2",6.40481294977912,6.26301334825447,6.46514100827736,6.77014387292838,7.46246771352583,7.68958058913026,7.35518808763835,7.4897727894207,6.38357148593628,6.41863648085036,6.38268065430239,6.15454562287365,5.72063493334696,5.68684643900297,5.33943949236993,5.58981268122096
"SH3KBP1",9.647573762628,9.43030103061455,9.76400223224748,9.5128494462918,8.81314253003262,8.6930505327626,8.69101048609676,8.89300863548977,12.7124412401559,12.6842120750302,12.7580676992674,12.9278208974556,12.9128595054923,11.7715064098171,12.836484130801,12.6614288324371
"ANXA1",4.504342085063,4.60640479559711,4.35794351719067,4.66713042120818,5.01131471883738,5.35615610350491,5.258181416857,5.30480705409297,7.49438931835367,7.02702255649612,7.46484243095551,7.42822719373662,6.65778681116495,5.74785854380374,6.63605655405776,6.26368510299074
"HSD17B10",10.1755031050012,10.1980984287445,10.1612369023474,9.72884730889841,8.52648293891462,8.61315156964345,8.43738021468286,8.6762563781099,10.3475031849361,10.3288097220344,10.3457302185256,10.3449008583875,11.0559255581238,10.8604201766533,11.1505066124862,11.1183742643398
"HADH",8.65520046834016,8.72242775830668,8.40469694436726,7.88920277653106,6.73387755154218,6.70589519780738,6.78089095272551,6.8043455199816,8.37321130202089,8.18228840707161,8.34572214946438,8.39865810566697,9.61535421313528,9.44351139827331,10.0974812732899,10.1104996003909
"ANXA4",7.40386234184949,7.31584532601074,7.1153401359798,7.41487720681204,9.55123170997051,9.43846137596926,9.23813488548614,9.42027616116359,11.019183186563,10.9090027214055,10.8706326210021,10.8750541180109,9.36722619855696,8.28824685042555,8.86377734315059,8.84805471577979
"HIP1",7.73221412621849,7.88778330951714,7.7421280072404,7.71379613063222,9.00546250424656,8.8143279866105,9.21953459842569,8.64930126004034,6.37143194632722,6.15244466062613,6.03825169315384,6.23997242653519,5.86669250267131,6.26323269924579,6.09300852944,5.97522496346084
"STOML2",10.7682339175731,10.6546757350017,10.6052192119307,9.95406438480316,8.75261249279962,8.83578111599742,8.57783597926789,8.93336193357448,9.85111182123253,9.8010682403688,10.0316234857697,9.95107039777528,11.0626926345481,10.9535351537451,11.3384777103833,11.2317904020247
"ACACA",8.52351182171581,8.57001740331779,8.58125554221851,7.89389872505077,6.10166552080212,6.36916014152568,6.36478369122612,6.30458476036391,5.64473447818376,5.55792596469599,5.90337343740858,5.75858198308466,7.69813067463135,7.79435476127871,8.24379974527704,8.07070451444263
"HLA-DMA",9.06356053528171,8.99113601670177,8.74810952658228,8.92733835862432,10.396159113861,10.4803125179754,10.1657217033715,10.4755543292626,11.0535990081503,11.0198339091573,11.151776335402,11.2215160068296,9.75615879562099,9.04513462179249,9.40092013009416,9.47056633017804
"HLA-DMB",8.09825170108101,8.16347235890049,7.87340664996108,8.25345183317596,10.4362338640597,10.3936579246827,10.0811711613561,10.4826786633372,11.3038934837092,11.1032104408864,11.3820025415713,11.0917170916703,9.57296834781056,8.56652316492128,8.99985721176439,9.05081452650223
"HLA-DOA",6.79810430384981,6.81076496687518,6.69261098892418,7.04179003097323,8.18338800828268,8.37229300901115,8.38850637621472,8.35995839550552,8.84856910209969,8.63186545080782,8.87911255932173,8.95132838723006,7.47925733874109,7.21512927100427,7.09518561390363,7.21370200956779
"HLA-DOB",7.94978813518048,7.66566582264415,7.55464966701521,8.03653568169322,9.94878253724055,9.96981835129188,9.73408382240691,10.062001560515,10.102151825753,10.0729563576506,10.1299926779625,10.1942229636348,8.40275994927417,7.48008677410458,7.60134508779413,7.71877010198077
"HLA-DPB1",9.57570770218086,9.54767000565577,9.42997176930628,9.29287487074638,11.0752721551232,11.0861339459079,11.0001448992467,11.1217044126038,12.0673620217772,12.0002058864563,12.1175736060908,12.113404853063,10.7168253262187,9.79782007443081,10.3536974834933,10.4191968226607
"HLA-DQA1",5.68120771322873,5.31778470440662,5.52190941075895,5.26808741016586,6.9523778830568,6.98159282324484,6.8671650048153,6.93948462964937,7.87302537662589,7.83914380930539,7.86200024338615,7.98449132156075,6.68194996183706,5.92117986592969,6.13793973642335,6.5034762600441
"HLA-E",8.87354088780677,9.10616880476495,8.7030961158124,9.18450091535489,10.6582690571258,10.6977172789238,10.5945417225576,10.7707782462321,10.6814770404454,10.6904169471659,10.6168347212076,10.7934302837889,9.3746130168675,8.4346259840721,8.64773715643533,8.82450431861959
"HNRNPF",8.8389984597066,8.85144320699049,8.85793228107505,8.89463252484611,8.01716171922605,8.17683070648258,8.17216998391714,8.0828003036433,9.66205417546534,9.54830628481066,9.58089073150025,9.73430133291619,10.3804811736119,9.96325727459789,10.4243963295724,10.4315459611933
"HNRNPL",10.3545947966939,10.3400402891899,10.4939937199376,10.4386030188996,9.94334051795973,9.92434682283981,9.8358847486072,9.9515547672038,11.1139310435572,11.3095702211881,11.0207299022793,11.0582408449936,11.625225672061,11.3819451511471,11.4465817519457,11.5657608479515
"HPRT1",8.19719846564692,8.38047412971577,8.31659393825541,7.49463582961696,5.87183722937336,6.28316992707622,5.98961409342771,6.57647963884297,8.12469649086835,7.97378104353586,8.45800441817564,8.25672428469359,9.62883695304346,9.02778355468948,9.97400734126722,9.66612384899871
"MMAB",7.3202760705572,7.4522198729069,7.39829958051116,7.10824741631087,6.44090719820028,6.11015227826309,6.26140966055593,6.20116584736319,6.56399688687737,6.74477300432808,6.66400757348013,6.42969379939779,7.90338492860366,8.13560875868508,8.13370101579327,8.13457616350089
"APEX1",10.3827822355357,10.3073740359992,10.3462936535335,9.91372632972602,8.45972975014297,8.52211113052668,8.33706534755372,8.34520792749927,9.38436417821459,9.30824956967784,9.55743304186654,9.52589507639701,10.7608153557328,10.4511534960309,10.8972977106716,10.8462800544158
"HSPA5",9.48419470012064,9.29060626611619,9.35757018831533,9.10555903741105,8.45250322049705,8.76804854197439,8.37684427402336,8.68879277112247,10.1478247674985,10.0531845443794,10.2708735207397,10.2615815207838,10.8699843733281,10.4943644853591,11.0444540572879,10.8356472206507
"BIRC5",7.77795844032651,7.72368645622391,7.74258266369911,7.45381942443681,6.4530515639212,6.30248582435993,6.31106951687793,6.40388438885424,7.50601998389509,7.29592706719666,7.47562342805492,7.46814649610078,9.25847205593494,9.03346998567007,9.35776370135499,9.18863047852266
"IARS1",9.77483835020603,9.76996563008916,9.87338116539144,9.32921750308845,7.45673879066589,8.0098223961282,7.72972526435853,8.06667279269563,8.53750162040063,8.3117061666704,8.86233205282399,8.76592188925427,10.5861012407642,10.1898373974511,10.9415734836543,10.6383477256287
"ASB16-AS1",8.32738065077194,8.35251882824088,8.24631976890275,8.23356736018868,8.73121854191926,8.79364909292804,8.78936844590025,8.89180687662617,7.36933041826099,7.25413558306716,7.64620905275494,7.44775590939924,7.27369884850907,6.93942019835192,6.89592674238097,7.14435829088189
"MRPL58",7.66167467579728,7.60231621531203,7.39988215571117,7.52520641545563,6.8357220251575,7.0023193421359,6.88828672446438,6.92245117271668,8.39866068983966,8.37587225175205,8.86245565448408,8.60169444791265,9.15155113150499,9.21377471752966,9.30342972685818,9.20336247620946
"ID3",8.37926075195121,8.6222351159081,8.53625904523457,8.00840776392111,8.4186421447302,8.20470641691296,8.22531852597863,8.45637032912698,10.4846999632593,10.2567677215232,10.4202088941603,10.4080281888999,10.0133842509366,9.94295041853869,10.1272003676187,10.0206692978818
"TSPAN33",6.49923946081872,6.32844322494279,6.34707146577289,6.43305554200427,7.60457618774558,7.65119484576097,7.73756490635632,7.70963225308029,7.64826626856502,7.72004110090508,7.84007688923301,7.519934855136,6.5117403279103,6.49700866932884,6.52031164445679,6.70207698010837
"IDH3A",9.05873566471829,9.04350808952236,9.07930914096976,8.99285992186422,7.97091959330647,8.34495079448376,8.14278320417846,8.29330744213518,9.26335506519561,9.17795141296041,9.64795868045728,9.52433415355262,10.4167476710608,10.0842033968898,10.6023709851068,10.3196109751206
"IDH3B",9.69101685838318,9.63041344464823,9.6612332078435,9.46391252707777,8.75098724139666,8.64454201362145,8.54566688443368,8.73758616011873,9.67319759208455,9.69342125148516,9.60855276659151,9.55114261292678,10.3694290042918,10.33870670913,10.4667264035996,10.4196287991313
"GATD1",8.7095011445468,8.95331568563487,8.75606695350046,8.5755817451173,7.71476662886488,7.65305410069456,7.61201548167496,7.75067003772175,7.51930497227369,7.54825221242351,7.48195572108014,7.5400423039864,8.48611826171729,8.52644129442579,8.51304707191277,8.51571790315869
"IL4R",8.33317826198915,8.23034772676157,8.19065557757185,8.39988263408238,9.73807273475145,10.1288347964532,10.0077621936156,10.1825546639526,9.25448521194565,8.96716257390993,9.28901541822574,9.15123610442427,8.01331542035781,7.71112761880163,7.54583740453976,7.5470170645521
"IL10RA",7.14297449414238,7.19492519748692,7.12832001925128,7.30918933478677,8.55702880547516,8.7710934811067,8.69857263821667,8.81278248961256,8.36078025584352,8.37153547259625,8.53158716146177,8.4838820571355,7.43610213671662,6.7378316811868,7.10431120443906,6.94903252069346
