"","U7 NRO","U6 NRO","U5 NRO","U4 NRO","T7 NRO","T6 NRO","T5 NRO","T4 NRO","T4 Total","T5 Total","T6 Total","T7 Total","U4 Total","U5 Total","U6 Total","U7 Total"
"3758148",8.87424710514919,8.79212708259406,8.80130928640843,7.83081400048232,7.66410741508114,7.92867294742834,7.47755046152625,7.97083174095135,8.60164969531903,8.59710510663862,8.92205426575975,8.89472223816528,9.03823451687522,8.77906333367784,9.24498011223037,9.1667888611329
"2826343",4.41267692678308,4.46694709952333,4.26595301063396,4.2064063304439,4.72157245788978,5.08874173051188,4.94651338362314,4.70937084010514,5.52842983466251,5.37942056729039,5.75131442798585,5.36364910711321,4.67924401369076,4.47120973212688,5.42669198003979,5.03676193706152
"3867734",5.12077398448187,4.9266961842688,5.07948280471174,5.47272035385756,6.39837298015759,6.14489218309407,6.62941509388182,6.47502673070981,5.73001696287095,5.71920497756066,5.96734870233617,5.84451075701497,4.94959547890772,5.08163124358845,4.71507255701352,4.73191577403971
"2991103",6.90801821761378,6.93069684168031,6.89192085482681,6.12228456372338,4.63699235077157,4.98476165091746,4.75792869121745,4.84503707196742,5.51332862238784,5.31315042007907,5.73125718047587,5.56826622674271,7.78946792954421,7.61066980827087,8.86773970293314,8.72914888564081
"3344861",6.16296523455336,6.14588316989868,6.18608246502388,5.96508262547527,6.56670658768567,6.70952766493748,6.64413782965975,6.84545849172138,7.74780287336529,7.65870792117333,8.08171001221825,7.93203435643236,7.62654575644286,6.94313576675022,7.69432073023629,7.50654509366696
"2624110",9.08992972881384,8.9721910860475,9.08433096594108,8.51149892030325,8.83496718282533,8.78374354656442,8.55008761554122,8.51382421446778,10.6701714139407,10.8444779657717,10.7311928529211,10.8019785036859,10.4654956069135,10.1403047005305,10.7140509888197,10.7143495350682
"2901818",9.15276292614272,9.10901068819784,8.93912702776304,8.09640560327854,7.53699656248661,7.67164940469088,7.46911444169042,7.70712776411273,9.66149894877685,9.48166892287114,9.66217541711658,9.66362977055272,10.0417903162175,9.80272857473016,10.3646227355986,10.4014558926004
"3822347",8.26047328497872,8.19433894173804,8.12238871472441,7.9078829337353,7.17095293124292,7.2267988267663,7.20853701474749,7.30699708683029,9.35884073912923,9.05069608122314,9.36921538324172,9.15539415459033,9.41384503092444,9.50285650078854,9.45026302705864,9.28249208902753
"3426215",8.36731939642076,8.13907376188471,8.28813001860602,7.87135687693148,7.08291731060504,7.38840608605259,7.20780845783318,7.6854983761528,9.0303948548609,8.83995786496842,9.4441714154773,9.37041264046453,9.95049939868983,9.51819632554962,10.1598376673561,9.96513886129813
"2910364",6.16032608187124,5.6895390799235,5.79179160260841,4.95898971865907,5.78944119545214,6.17516859839947,5.65944118285241,5.78012372279083,7.91832839193143,7.89615280904704,7.9902085360733,7.89368421633249,7.40552756738784,6.89156338526608,7.65005711683749,7.8016334762068
"2379280",6.87262585633119,7.04692817857166,6.76590140666876,5.9501236503154,5.8582358812568,5.83344316838942,5.97298004310326,5.90155990653922,6.11159704503358,5.8060115189822,6.31637973323223,6.36234813975349,6.36699232849862,6.25619734006454,7.29843586088124,7.35258881119892
"3989180",5.96964248279198,5.92291480369075,5.89405521483864,5.8081371382141,4.94948789481949,5.68884007583044,5.67157089622513,5.99562859105874,9.51775398325695,9.28588270978497,9.67607388901407,9.81306453830011,9.72216877399435,8.90406771372079,9.725259923733,9.6389038440236
"3696697",7.3449532608683,7.35677726188285,7.20114805357343,6.36432880609157,4.35969054603747,5.41819645097409,5.22165453292815,5.2635420408163,6.79116516037138,6.29909443508194,6.94651558259902,6.96734541649349,8.56888235934038,7.91025670884103,9.3858661326112,8.57422345248682
"2999710",9.54275917816414,9.71160138603553,9.45866694559063,9.50645748013885,10.5658071786848,10.5840213630287,10.4066125585055,10.6680475138104,10.3683363528388,10.3264290580263,10.2485339736873,10.2670875203323,9.32763878982627,8.87917358003111,8.9075726607247,9.009220442947
"3191074",8.9295662959093,8.98973759574595,8.99502664080036,8.5926703122883,7.37927163959964,7.56474755947075,7.68816878798109,7.61910586033721,8.81001065410018,8.88424054857316,8.87793258310288,8.87254182247838,10.0018282675726,10.042675229488,10.2862723841812,10.2234950637115
"2695295",5.10362208934549,5.01661339843875,5.32591503645457,4.84378428217599,5.23697470271589,5.5432980843318,5.39294537029249,5.59149618294114,6.17898831689096,6.1523261395396,6.80714579733391,6.42879798784365,5.82771416534451,5.8454382982907,6.38796210119443,6.24144060353625
"3150797",4.32064847766315,4.10571663294813,3.86594493325533,3.19564267117502,3.19084181349971,3.37229276680395,3.22977725622848,3.42113676613138,6.20881813242338,5.58993715355642,6.68361233653729,6.58951547113711,7.30132497237564,6.76444498853571,8.08502165453422,7.41349736170123
"3151534",6.65975961042848,6.78386102137413,6.67970902441275,6.32994227323346,5.27219582376894,5.8040574184879,5.60156355384231,5.83844572679284,6.10262945810391,5.6482165164868,6.24945852780702,6.26644389070344,7.36776868580975,6.70441953877428,7.70431676034231,7.43818761946393
"3153633",4.74855787021562,4.94883827535463,5.00626665918012,5.36818736938956,5.47130797026838,5.65268013161884,5.5105853117676,6.10165037546037,4.6269882900787,4.41322308103177,4.42588765288184,4.23814148205302,4.34112408547982,4.56611336852367,4.22476708211621,4.50664959559326
"4019967",5.09021174157686,5.22551159963702,4.67875998958891,4.62459161106046,4.97039438583032,5.09084847530914,5.03823762477443,4.99841807294787,6.41284468055317,6.16712692169571,6.91491821850563,6.73921158824734,6.67868426592039,5.51427977691262,6.73988435915104,6.10443871262421
"2934167",7.58534672005492,7.36003787056926,7.40822460089408,6.61308806493775,6.38295960199643,6.30738643041276,6.11441989043608,6.17714223025624,7.80524414816863,7.7498461144639,7.93490916511102,7.7630525296666,7.94130821091636,7.62148713723433,8.52509456146637,8.6986200417533
"2965674",5.4362961495444,5.52138330305335,5.46060116026156,5.03902083442111,3.91872361684864,4.63962882201944,3.24434080300561,4.4747418121653,6.45803840093838,6.49491191629554,6.95193850963062,6.73641233913323,8.06711476318233,7.74613048545025,8.43273183453761,8.55921653158723
"3513395",7.13725889907309,6.87186073018868,7.15321237748053,6.31838135064788,6.5027376282261,6.86383053770291,6.63599451710579,7.03427178572801,8.36914308452448,7.93908493058995,9.00221418494964,8.79888641787604,9.0263826544525,8.11015304597157,9.18066169381951,9.00605662391676
"2879312",7.1659663656583,7.08259744107772,7.15217501494056,6.81525262929475,7.90758913886382,8.14392525727083,8.01227771443354,8.01668062990624,8.21721473399469,8.01276198407257,8.53578445037991,8.45494799934993,7.47525001650017,7.06639115150798,7.5180436748319,7.63838028639002
"3464000",6.6116691500011,6.72706849977091,6.64738641402557,6.14565328647909,4.94402218776927,5.42175804433261,5.73237201479381,5.50958387308481,7.10994102705018,7.11563257451921,7.61255236935393,7.35384891229401,8.23092473914202,8.06210581570925,8.97898717505569,8.54750252080615
"2636272",6.10412162719928,5.98232750659134,5.65933190555388,5.55057477393325,6.06902544720246,6.12085979998827,5.84954774666029,6.13288023549445,7.53245107293069,7.29635465220434,7.52121542163491,7.823474816055,7.2399010905991,7.10586462198915,7.85808509577311,7.35891432950937
"3824153",8.64282835508713,8.83147493243055,8.67210183338062,8.15791154327016,8.04325381443349,8.14010582305801,8.04947567077715,8.18352507051617,9.06437621382756,9.0121743620455,9.21491420899618,9.30165395752451,9.31486074094194,8.95639476163652,9.35196666747589,9.34868412002312
"3399623",5.70128638469857,5.77888968827691,5.89722754442619,5.6437397547486,6.24247087995261,6.08805977826656,5.57062756777623,5.21726599698466,9.5974932139124,9.50259508306782,9.63831460131308,9.8391796285877,10.0182026336707,10.1390213271495,10.2549862793158,10.3885587366418
"2451200",8.33997907859378,8.15451605017706,7.95249328136583,6.76903066984297,6.22760579953084,5.87430427971998,5.65587849792565,6.24042363623275,7.31210945974015,7.18885187675413,7.55455018862978,7.4506247655289,8.92100324935204,8.87573295999515,9.28382111134262,9.22963248055271
"3793588",7.81767315464546,7.65672675488785,7.84163144047673,7.04973253427992,6.23734300870733,6.34386230107736,6.03929325653718,6.50653367704645,7.18329975278831,6.93974535257487,7.74483832046546,7.42620204192062,9.12780619859329,8.6120959212242,9.55612965077295,9.21678450076989
"2836886",7.5921655440051,7.45878191755661,7.38267052346244,5.86370253057306,5.38349209899947,5.86528232714611,5.42413675289491,5.95531804466898,8.14194516559334,7.99201472280444,8.68261325179977,8.40731498783142,8.76601973908637,8.49079134185263,9.64022854118416,9.29545303634679
"2485406",6.49015259085734,6.48586401046956,6.57795893071594,5.89050569937204,5.68614338114629,5.0478196909034,5.13112404789958,5.37614916663828,5.46991877225452,5.42713605561148,5.49889857595501,5.1176188449138,5.70087339382063,6.34063297713466,6.54798228995262,6.48297311530293
"2382419",8.20937067521814,7.88771363341131,8.18021164985521,6.73464175873179,6.77555004073689,7.19580985031964,7.02101741101441,7.33934378154961,8.37891826968397,8.36102321395127,8.70448684921965,8.90987162864054,8.70286301142864,8.00807233966205,8.9443582258655,9.24924627755793
"3709590",8.11561649445138,8.21485000605155,8.17935571945157,7.86311793638807,7.26974101486727,7.46655740235292,7.1478029250383,7.16045236589355,8.15663071570503,8.23465912846641,8.37255322812499,8.15767282162637,8.75891622341073,8.97593453973129,8.93055413229658,9.06626457017726
"3369762",6.61417013426713,6.72359111935271,6.59839740049352,6.36900034330246,6.16129273184525,6.07375311709947,6.15513455388591,6.14852097520814,7.5744552364493,7.22536516090011,7.82472419835495,7.6802563357048,8.14141407961835,8.12453907011966,8.32593661021473,8.26598790648988
"2391647",9.28633989559603,9.45693779618001,9.37817018563917,8.70934045832539,9.01453854493817,8.89878488010108,8.71380038903212,8.80317050295825,9.74734608683435,9.66608899150391,9.8159509229844,9.77239841386149,9.52940827984364,9.55745993019131,9.78394600726449,9.98112633839597
"3487432",5.73530041265659,5.74712943677332,5.79553500683365,5.70130100262407,6.0859717587414,6.08372497021321,6.07924998826087,6.21699215687111,7.02659743021131,6.99205257027657,7.4022779045829,7.14305412503098,7.0464471861219,6.27442162510344,7.02257342492332,6.77371165416977
"3693511",8.59478277963743,8.59140636366401,8.46295392837617,8.19633870074438,7.0124473587859,7.46670328276861,6.7595035712885,7.5577248491171,8.23413606313576,8.03483717182537,8.35692122955087,7.91001855338645,8.88306640243365,8.88699730001063,9.14500386743267,8.9708669227372
"3688311",8.67887516994563,8.72731167595552,8.39813148586243,8.88775752301999,9.74918516924475,9.93452233383841,9.64862060072771,9.82035977067392,10.1037122322992,10.1539920458153,10.0976253823983,9.9366863591381,8.7317026283038,8.47298382084885,8.18974295052927,8.18754001440614
"3419849",6.6939844770912,6.90384151514148,6.68156409256253,6.70626120557732,6.54043911829316,7.008743499379,6.70305371231579,6.9836508114889,7.65625142832399,7.02449247017874,7.85071462809346,7.58484597992475,7.76627726263768,7.18435818207329,7.93069524110631,7.74807831067566
"3704717",9.04920440903702,9.22278291081103,9.15232264183843,8.97507665088876,8.88184457136489,9.08559419472433,9.09220541445449,9.17278647846457,7.81726424416803,7.63171155980021,7.72616358327682,7.68064313297848,7.83641418458264,7.79682125503401,7.75155903593428,7.7924239543162
"3161082",5.11960512365731,5.50861478398434,5.20860729856775,5.30293841872357,7.03565475917657,7.31106751750163,6.92855935491187,7.45562659627789,7.09953222291829,6.05281091366996,7.44157452373196,7.28629238935751,5.84343384786717,4.89103956654612,5.68412423193506,5.27387211507445
"3817698",9.20621425280727,9.45091487786424,9.06807656605936,8.78403889049775,6.74176306946888,6.89643295124527,6.88385189907085,7.02473367174049,6.34337910518262,6.6070080616625,6.34293861151539,5.87684483225293,7.99074220301259,7.89676122907381,8.01792384135869,8.00625803462098
"2772614",8.27186722347372,8.16554271123329,8.20558867283497,7.46766400156374,7.02744229037485,7.48376449451109,7.08245406327036,7.36713981625502,8.30492815117398,8.32302011442827,8.6099752212336,8.45301129427078,8.7455745616977,8.50906669200153,9.28725771702513,9.21673596909026
"3187686",7.20446947148341,7.23626963150423,7.26487018834161,7.90167915204293,8.7400087689172,8.8171368788816,8.6399105526025,8.71352917684691,9.07930307348617,8.89012516955999,9.00371947048546,8.79563977083042,7.58399271634155,7.48480288827532,6.89363057055473,7.11322137526443
"3680610",9.15888040223571,9.16381542343573,9.10051433623315,8.66390544432036,6.80423310646356,7.32645501374743,6.86951313768598,7.43058462463527,8.35826920996445,8.11943567395364,8.55623245449645,8.44063743998945,9.96318673349023,9.38806218890628,10.3098957545366,10.0305754869959
"3130161",8.52347111974678,8.41674074252708,8.50456726571247,8.26901623371128,7.8760390076493,8.19279247659061,8.23452775676415,8.25608201331818,9.49665879650879,9.38488497312144,9.85131674111658,9.648909915599,9.84418700820365,9.59267217257093,9.94140260082779,9.66591375739937
"2957402",2.70625916094828,2.66145736722919,3.32773843309462,3.39799119181619,3.54457110089441,3.28695237476192,3.8279166234938,2.74637747077972,2.44157199701491,2.571499670369,2.48398866977008,2.51643158750424,2.47426757515589,4.07616649199876,2.44940364718203,2.61420663405239
"3337168",10.8440201340765,10.7392917492849,10.5410882927493,10.2477558706616,10.2665659347932,10.3336387654297,10.0775369479021,10.3711815709901,12.0228044014859,12.0816915636203,12.0109945912135,11.9600319723733,11.8496213863215,11.3852910592137,11.7924678495989,11.7770551217891
"3545403",6.53464438241389,6.57797017264866,6.48761063238954,6.4774887932574,6.87969307166393,6.68513762117612,6.7099479004896,6.70821046085157,7.95815898167866,7.73557846398646,8.03444162438318,7.99183665403863,7.52897881468049,7.24392757020957,7.51610426039952,7.3456117696517
"3627042",7.62173564629312,7.35453624282799,7.70578530995521,7.12986154205209,5.9601746991465,6.44337606339728,6.52199580993986,6.77716830178987,9.18837504122385,8.43140944431447,9.34984900403263,9.3065535431475,9.62880723268903,9.00560041349816,9.69390333267369,9.62622444204193
"2421753",6.62246838837333,6.55461661186234,6.04733310770033,5.72378158541149,6.07817869151981,6.24086625343717,6.13309393798964,6.62431936219996,9.78758597945307,9.2034959264683,9.81700138752361,9.86181929234215,9.45065963299198,8.77887883674399,9.37081422076127,9.50086887534781
"3130113",7.67519434826129,7.70303027927568,7.86665331352894,7.39321447372761,7.20956606734401,7.62653301795782,7.27901778413955,8.07338199596022,8.74081744708301,8.20102097828342,9.00115939165696,8.89730567127826,8.85225431879094,7.96077293709776,8.96601530653666,8.85640093532368
"3488094",7.11378748020432,7.498762896009,7.09657184006169,6.72386650263874,5.93832453301675,6.69809109701076,6.56051986314901,6.92550719101117,8.25418170673295,7.72414019313883,8.91137842752462,8.25834467321065,9.12627827747269,8.11264578928725,9.46654253086725,9.07665499408261
"3435946",6.57187300173931,6.51922086168607,6.62960440219412,6.14355999591526,5.42087650787006,5.76111482944294,5.38224484058796,5.92871164999838,6.83851787839415,6.50738326767359,6.98627471174357,6.92951854584694,7.67609157089661,7.53201006855799,8.36459317973577,7.7862291617502
"3482888",8.98693437989138,8.85565482221378,8.84215866000199,8.5032997536582,7.07625279914015,7.57126120949163,7.18959966466552,7.5571764986652,8.82794983920355,8.83304517525166,8.78517155433247,8.98349458190087,9.76401031568633,9.39705044343611,9.84625623055356,9.75635263487439
"2899519",7.43909257364902,7.57385572628206,7.51178233703281,6.92679214852457,6.7973301585857,6.78527607869988,6.99890976558242,7.003440913646,8.05040187928995,8.16385839560192,8.41126023204348,8.09145167169127,8.30174749351524,8.31709508788462,8.78760866766034,8.60110684301859
"3942161",8.4744284048288,8.15532169535024,8.26484956718644,7.80397919566744,6.70313510299571,6.91468042858459,6.6595385972682,6.74199798922536,9.75405033693073,9.54124098719687,9.79673836020055,9.73777933213764,10.3136236756865,10.0512839714844,10.4205059601261,10.4073861071506
"3954879",8.66181529165236,8.56251195547349,8.34251055662628,8.87493007939356,10.3280777100908,10.3536440393144,10.0398489279434,10.2783809078756,11.963787611313,12.0553384125818,12.2420283066654,12.1365764519597,10.9695503083126,10.0932631240059,10.2979087972317,10.2889060258893
"2748830",6.32493463652857,6.39554619599715,6.30355597656018,5.87826805012738,5.06615687421618,5.22439082640394,5.15259747066819,5.24394566032232,5.25636222571265,5.23218096572866,5.26832913048405,5.30909761509431,5.66656004258245,5.77083116668705,6.25742680265604,6.34390323323005
"3509885",8.12898622753209,7.96107835363377,7.96243987837788,7.62246345451823,7.16256475707341,7.46700253617837,7.06735706157443,7.55259166463383,8.2948562959209,8.09674950481859,8.62783726238689,8.45092907946381,9.25298250841316,8.618853723477,9.47303609822017,9.30371994127611
"3125775",6.52460767851636,6.74109194954212,6.44089041307732,6.06073599836611,5.8880069593169,6.03257933625768,6.06457227536717,6.47220816720168,8.4149014098397,7.77260120793576,8.76394091172716,8.58993316866322,9.38181945793208,8.53066222692598,9.50310052686505,9.26093025906782
"2993727",6.74519127677618,6.90735677458908,6.60460746114344,6.64828587821251,7.06299842804484,7.50640655109463,7.46514082417124,7.63248536712251,8.98970635042295,8.66125539606711,9.23928375153458,9.17963187445783,8.3216568048927,7.53412787193874,8.2296980499187,8.10016991445784
"2407191",9.45250400222957,9.22605000316332,9.31723782554566,8.5644180765674,8.24447422608752,8.23036846210158,8.1400218512021,8.211879407216,8.57738229596011,8.58488639001243,8.70024959269836,8.69595754429095,9.27885388705417,9.07329925719149,9.66112106875106,9.71341235019884
"3757970",7.44697346165515,7.59298990283169,7.69910445576382,7.37649961033206,6.39389582292792,6.59221774574239,6.37748947721871,6.71433272880304,6.55796838883226,6.41870255014073,6.78222098833948,6.61584257661722,7.78931528383461,7.73414763581544,8.08843749963609,7.79994870472171
"3041550",8.11979147193051,8.75868938827116,8.57891585371692,7.88354741633854,8.33076353395971,8.84179361214688,8.57738399746237,9.11684389211709,6.75565827745734,6.63620644768453,6.91344924657112,6.92596124968812,6.51127022116759,5.80077070719463,6.41556670481829,6.38099754832794
"3431553",7.31866180881075,7.31025788331073,7.40541053688789,7.10467884984368,5.02261549301046,5.68506819145335,5.40590348536242,5.77690182742201,6.50337428592077,6.41481038169483,6.95459580270253,6.78679163112251,8.08743640489696,7.35483419590255,8.53347208834517,8.08470181047107
"2647154",7.09135573777669,7.18857731553373,7.00058099354953,6.49354091264276,6.43278292160593,6.52269461495418,6.74402273932044,7.05543285978151,8.32822691514999,7.72214024956216,8.61867563170619,8.2011782192289,8.35815671171743,8.3156949650318,8.27924397312376,8.74959334159029
"2443235",5.44749961778444,5.39126491288343,5.28444947469246,4.84781254943065,5.08513473739287,5.16560762263422,5.03305962181065,5.40545549540238,6.34900968392087,5.91264639499683,6.49302293982665,6.3171148317057,6.47897382388289,6.38919141913309,6.96604233772988,6.96876558815634
"3705641",9.49901781722462,9.53375561224809,9.4696341039701,9.37390314187921,8.4949647633051,8.47210282336911,8.53243778694457,8.32886278977344,8.99619308461506,9.06782806178165,9.0018398033485,9.12343042403496,9.96368013188996,10.0331433144615,9.90222844788983,9.86619149198774
"2339682",4.91918925164563,5.20326728169438,4.92522554522062,4.32285606109796,4.3537556064992,4.45944516121933,4.37843311754139,4.63953465451375,5.16483924567542,4.6728074387322,5.90171582841258,5.45342505242255,5.63295604255027,4.79846227517185,6.40821738138806,6.00579848441642
"3984125",5.85031396596521,5.51515574363774,6.00339109251613,5.58512964845785,5.31395512651064,5.57157979357286,5.40107290623624,5.94802427835043,3.87807373151704,4.22731855390618,3.99941472384878,4.3252311759977,4.38403393427242,4.81105662937992,4.54970258423039,3.97885862328929
"2379068",7.98535595335071,7.65036906738691,7.95297364030588,7.45247259535488,7.75951068931785,7.38813708028862,7.50855119686594,7.40139150681563,8.26606742017658,8.16286509539034,8.21676176132883,8.48592242756313,8.41633396628649,8.57447705843533,9.10724970527769,9.2208281272958
"2721848",8.32280480063499,8.28172838824236,8.39710109570259,8.79056639409995,8.8115149547696,8.24298941640274,8.45276498198819,8.6499015109417,7.88792413796322,8.09745625991111,7.59313000335399,7.5425775188426,7.37489240565986,8.08523330840095,7.1455879390003,7.48207001221655
"2504328",7.61269007375314,7.56150454899641,7.5885711340994,6.85642046848409,7.29802850255084,7.09440481006512,7.15809914779778,6.88694804701427,8.81048712280962,8.76927047016962,8.93214750875754,8.94397510637923,8.51326246988877,8.86706097327879,8.79626608415175,8.81330038838792
"3862640",6.21832797694438,6.4721928530745,6.16629331918855,6.0905584911653,6.44047276988878,6.5037179842562,6.26089065414158,6.05363810327294,7.86443866956107,7.96448125099625,8.44691524994168,8.19335456060894,7.60061368404981,6.90103950189731,7.66441617329123,7.21867997505284
"3572982",7.25876434819356,7.4345272973325,7.29754046564251,6.91104775299595,6.10134297189501,5.8020517915056,6.05246426434667,5.84946414994951,5.90779897618477,5.63498575666807,5.78636786978634,5.79675334604179,6.84894033624549,6.72018297640602,7.15072659764545,6.92022441465394
"2434716",8.70064374760681,8.72091416957261,8.63945209472046,7.91764272795816,7.1563664007841,7.31659207772612,7.16974575175241,7.02163330011011,7.58214714412514,7.5316665354271,7.77058491086528,7.7148399568966,8.78802265666172,8.74551890567362,9.23163947198516,9.29535541167742
"3175971",6.62443995099855,6.86773526619125,6.92544555163758,5.1498517158788,4.08560496956805,3.41213820431519,4.3218413258152,4.17791477070626,5.01383283630468,4.87041732146493,5.70860359926215,4.65833614913596,8.2991641268142,8.75557900385367,9.23720451456377,8.90465201108198
"3845998",8.58655323705234,8.65398804550752,8.69270834544801,8.23297841050332,7.56560050663752,7.2302049470817,6.90530060497115,7.42572479349452,7.57256767930338,7.59326595651086,7.6536070331581,7.34572002631754,8.41420031077797,8.65571993157697,8.86680646103673,8.81974953310057
"3564790",8.18424723937096,8.22298193232032,8.15923873287732,7.67729362177574,6.31321626194545,6.78533907884771,6.50799002797321,7.16443858020845,7.43791952531542,6.97850564749425,7.4652655746014,7.04155328060389,8.45319485333946,7.94057621846399,8.94062366516645,8.73417978078101
"3377933",6.40481294977912,6.26301334825447,6.46514100827736,6.77014387292838,7.46246771352583,7.68958058913026,7.35518808763835,7.4897727894207,6.38357148593628,6.41863648085036,6.38268065430239,6.15454562287365,5.72063493334696,5.68684643900297,5.33943949236993,5.58981268122096
"4037652",9.647573762628,9.43030103061455,9.76400223224748,9.5128494462918,8.81314253003262,8.6930505327626,8.69101048609676,8.89300863548977,12.7124412401559,12.6842120750302,12.7580676992674,12.9278208974556,12.9128595054923,11.7715064098171,12.836484130801,12.6614288324371
"3945006",7.30780666710017,7.40817337338877,7.35836659369665,7.83510333056868,8.56976513373772,8.89629120361743,8.55689190843137,8.45852426713349,8.80593754786926,8.68453813203296,8.73358546846608,8.84318967875789,7.93908921238127,7.99625860239008,7.43237890046124,7.32121948522838
"2946232",8.92568956008557,9.19208557908381,8.56912150843003,8.12130381961983,8.06645623976449,7.98372902073425,7.51614945632,8.38376401712856,9.1817977114258,8.75348796401792,9.22895557042022,9.20740074290561,8.81195794228232,8.58290256502666,9.20016594851897,9.22081524410524
"2946353",8.18730486597489,8.17157443910101,8.01558858529332,7.55728152894777,7.73807764007447,7.69054795268503,7.45665533123922,8.0141830038644,8.69848039575785,8.28880468782171,8.59079990810537,8.31571352740118,9.07830552204036,8.57411002185498,9.45791158475404,8.95148105566853
"2899171",10.4009685838936,10.6722102137395,10.1287187948636,9.86603339591372,9.51716486356367,9.49788923875177,9.74237391643768,9.72246019300397,11.3644443344026,10.807668209823,11.1620415088375,11.2459048724138,11.6438846045968,10.8644793450401,11.7910762104885,11.735858543694
"2947073",8.2928924942541,8.36083641601909,8.04234455041556,6.87426043842536,7.43352237804941,7.11737617370563,7.41556990728998,7.73034089214299,8.57681311596587,8.0063690406902,8.32678691734288,8.11864127517065,10.2300051807754,9.57146286959368,10.6977066204868,10.4219375507658
"3174816",4.504342085063,4.60640479559711,4.35794351719067,4.66713042120818,5.01131471883738,5.35615610350491,5.258181416857,5.30480705409297,7.49438931835367,7.02702255649612,7.46484243095551,7.42822719373662,6.65778681116495,5.74785854380374,6.63605655405776,6.26368510299074
"2899223",9.23357544334103,9.40621260436312,9.12480563587195,8.65490421935656,8.41128292231736,8.23047920381246,8.39930657049673,8.71844133710592,9.53791927165698,9.20136961954205,9.33346817841615,9.50642427715598,10.0080245798452,9.44055714299161,10.2722402284438,10.2151273984228
"2779486",11.4920257394157,11.4069292206124,11.385637233064,10.4488478750433,9.22581926900203,9.25966650564202,8.939667537662,9.40391645250399,11.3805371888821,11.0304298799725,11.1963434031127,11.3261980435796,12.2481304201937,11.5257809507109,12.5448608307396,12.3893299531505
"2899176",7.02892262191304,6.90825532471604,6.68336467180192,6.04507651987115,7.37117889847334,6.91909212455082,7.17339819570468,7.11197514269034,8.06336861155511,7.70050668288512,7.98635718828661,8.27133896895763,8.55810212117133,7.11174624305048,8.43630836720754,8.42182623442426
"4009288",10.1755031050012,10.1980984287445,10.1612369023474,9.72884730889841,8.52648293891462,8.61315156964345,8.43738021468286,8.6762563781099,10.3475031849361,10.3288097220344,10.3457302185256,10.3449008583875,11.0559255581238,10.8604201766533,11.1505066124862,11.1183742643398
"2545092",9.75468999583204,9.79061112188993,9.6485855167264,9.11435798332863,8.99601832970579,8.95869749969571,8.86029451717178,8.94166154052452,10.2169602804328,10.1058439796096,10.2073975002596,10.2747082885385,10.4928205077497,10.1644662847893,10.8068340365916,10.9127274972594
"2473735",7.29498953103408,7.38364890799196,7.1764473047936,6.61023565288492,6.7141982434776,6.86676279936696,6.61784777060721,6.74539884868009,8.50050269707286,8.36894223130612,8.56643718883799,8.6366479722126,8.94393364745136,8.51062506669745,9.17744637077635,9.0185718989564
"2738723",8.65520046834016,8.72242775830668,8.40469694436726,7.88920277653106,6.73387755154218,6.70589519780738,6.78089095272551,6.8043455199816,8.37321130202089,8.18228840707161,8.34572214946438,8.39865810566697,9.61535421313528,9.44351139827331,10.0974812732899,10.1104996003909
"3167110",9.16552439205087,8.87991702858756,8.8300481371487,8.16203768559254,8.9165436216591,8.81910975116571,8.73262415891783,8.94135187072721,10.429612185404,10.1574957371718,10.2933329384643,10.4037836452873,10.3108713502329,8.82455497353667,10.1016251569206,10.0623533187827
"3968664",8.86363658130095,8.8018051871794,8.64335565650532,8.6828587215071,7.84657270288514,8.35307859884274,7.95355352613177,7.98971338893878,9.46356244439366,9.32398953446878,9.76697354066646,9.56324660195032,9.91605867698232,9.76463485310366,10.2613458291863,10.0382455301012
"3881651",7.79973933091628,7.89399703855319,7.56254349663859,8.54626477561469,9.87319066541858,9.9910331448824,9.78929418642326,10.0944522648394,10.3342857158094,10.2695454795248,10.4488225459909,10.3654363301366,9.16457998340544,8.06783096566515,8.19301084334854,8.22201049374766
"2970532",7.01444292920206,7.00207971748944,6.92396534692181,6.33637146703727,5.52832874711244,5.96072246708306,5.73212986954918,5.95806567177583,6.91329029695672,6.57984219778763,7.06213067406619,6.94433737688534,7.64368422951012,7.4703178891078,8.2736905402129,8.12480018144784
"2438531",9.29446372790485,9.3843339061758,9.26037706318577,8.68031541005159,7.79845024833923,7.84550311577893,7.83432927650852,7.89469579393608,8.61195804252318,8.65307503595996,8.89351571055542,8.78377545730779,9.50465264900319,9.26567195032036,9.91133344235123,9.81074306889354
"2487412",7.40386234184949,7.31584532601074,7.1153401359798,7.41487720681204,9.55123170997051,9.43846137596926,9.23813488548614,9.42027616116359,11.019183186563,10.9090027214055,10.8706326210021,10.8750541180109,9.36722619855696,8.28824685042555,8.86377734315059,8.84805471577979
"3258910",7.62148288439407,7.76939022225845,7.86499164084112,7.54740462297158,5.37889828297816,6.02058743860204,5.6622773879466,6.28956320852398,6.37990659678083,5.96328057424414,6.85345756851533,6.52475678543573,8.50860650232836,7.56463234651063,8.85513271634405,8.50418756448559
"3416577",8.77052177176051,8.79514219504265,8.68224920154239,9.15289115452471,10.0305413467592,10.2753673693732,10.0285878342003,10.309901193975,10.4311640102611,10.2768830250148,10.5442336699733,10.510486544073,9.95157177185162,9.12520795825466,9.52600591803711,9.34447277308268
